bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
8,Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),22:26,03h 40m,02:06,3.2,700,33
8,M R Travels,A/C Seater / Sleeper (2+1),22:45,03h 00m,01:45,5,510,27
8,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),22:45,03h 30m,02:15,3.1,800,26
8,CHANDRA RAJ TRAVELS,AC Sleeper (2+1),23:00,02h 50m,01:50,3.3,700,32
8,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,03h 46m,03:45,3.1,600,33
8,Gajanand Travels,A/C Seater / Sleeper (2+1),20:30,03h 00m,23:30,2.2,5287,3
8,Jai Shankar Travels,NON A/C Sleeper (2+1),20:30,03h 25m,23:55,1.8,600,36
8,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),21:00,02h 55m,23:55,2.8,600,32
8,Om Travels,NON A/C Sleeper (2+1),21:15,03h 55m,01:10,2.6,600,36
8,Deepak Travells,NON A/C Seater/ Sleeper (2+1),21:50,06h 40m,04:30,2.9,2850,37
8,Jai Bajrang Travels,A/C Seater / Sleeper (2+1),22:00,03h 00m,01:00,2.8,550,34
9,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04h 25m,23:55,4.9,315,12
9,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:00,04h 50m,00:50,3.6,314,40
9,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),18:45,04h 35m,23:20,5,495,9
9,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),22:15,04h 45m,03:00,4.3,270,28
9,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06h 09m,06:08,3.5,315,17
9,Devraj Travels,A/C Seater / Sleeper (2+1),18:40,04h 25m,23:05,4.5,550,38
9,Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,04h 50m,23:50,5,699,33
9,GK Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,03h 40m,23:55,5,599,16
9,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:40,04h 30m,23:10,2.6,494,37
9,Amit Travels,Bharat Benz A/C Sleeper (2+1),23:30,04h 30m,04:00,1.7,499,14
10,RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,21:15,01h 45m,23:00,4,239,24
10,RSRTC - 188804,Express Non AC Seater 2+3,22:00,01h 45m,23:45,5,120,42
10,RSRTC - 185709,Express Non AC Seater 2+3,22:10,02h 25m,00:35,3.3,120,42
10,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,22:15,01h 30m,23:45,1,239,31
10,RSRTC - 190951,Express Non AC Seater 2+3,23:25,02h 05m,01:30,3.3,120,42
10,RSRTC - 182785,Express Non AC Seater 2+3,23:30,01h 00m,00:30,3.3,120,42
10,Jain travels regd,A/C Seater / Sleeper (2+1),18:45,02h 00m,20:45,3.7,300,32
10,Jain travels regd,NON AC Seater / Sleeper 2+1,19:25,02h 00m,21:25,3.7,300,33
10,Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,02h 00m,01:15,3.7,250,40
10,Shri Krishna travels (NBT),NON A/C Sleeper (2+1),18:59,01h 45m,20:44,3.7,1350,31
10,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),19:30,02h 00m,21:30,3.1,1200,40
10,Shrinath® Travel Agency Pvt. Ltd.,A/C Seater / Sleeper (2+1),19:40,03h 00m,22:40,3.3,1100,40
10,Rathi Travels Agency,NON A/C Sleeper (2+2),19:45,01h 45m,21:30,3,1100,41
10,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:30,01h 50m,22:20,3.5,450,38
10,Chanakya Travels Agency,A/C Seater / Sleeper (2+1),19:45,02h 45m,22:30,3.5,1100,39
10,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),19:48,01h 45m,21:33,3.6,900,20
10,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:55,01h 04m,23:59,3.6,495,38
10,Rathi Travels Business Class,NON A/C Sleeper (2+2),20:05,02h 50m,22:55,3,800,48
10,Dev Darbar Travel Agency,A/C Sleeper (1+2),20:00,02h 30m,22:30,3,3329,37
10,Naveen Tour and Travels,NON A/C Sleeper (2+1),21:45,02h 10m,23:55,3,799,2
10,bhaiya travels,NON A/C Sleeper (2+1),22:55,01h 45m,00:40,3,850,36
10,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),23:45,02h 15m,02:00,3.1,1000,37
10,NS Travels,A/C Sleeper (2+1),23:59,03h 41m,03:40,3.9,1350,36
10,Dashmesh Travels,A/C Seater / Sleeper (2+1),00:00,01h 15m,01:15,3.4,555,28
10,NS Travels,A/C Sleeper (2+1),00:09,02h 21m,02:30,3.9,1200,7
10,Shri Chirag Travel Agency,NON A/C Sleeper (2+1),19:34,02h 35m,22:09,2.4,1242,48
10,Neniwal Travels,NON A/C Sleeper (2+1),20:00,02h 05m,22:05,2.6,1900,30
10,New Kothari Travels,NON A/C Sleeper (2+2),20:00,02h 00m,22:00,2.2,1500,48
10,Deepak Travels,A/C Seater / Sleeper (2+2),20:45,02h 25m,23:10,1.8,836,48
10,IBS Tour and Travels,NON A/C Sleeper (2+1),21:00,02h 55m,23:55,2.3,809,30
10,Deepak Travels,NON A/C Sleeper (2+1),20:45,03h 30m,00:15,1.8,1150,30
10,Deepak Travels,AC Sleeper (2+1),21:00,02h 40m,23:40,1.8,900,30
10,Kailash Shantinath Travel Agency,NON A/C Sleeper (2+1),21:00,02h 00m,23:00,1.6,800,13
10,Deepak Travels,A/C Seater / Sleeper (2+1),21:15,02h 00m,23:15,1.8,1400,36
10,Amit Travels,A/C Seater / Sleeper (2+1),21:15,02h 15m,23:30,1.8,399,34
10,Jai Ambey Travels,A/C Seater / Sleeper (2+2),21:30,02h 00m,23:30,2.7,499,56
10,Om Travels,NON A/C Sleeper (2+1),21:30,02h 00m,23:30,2.7,648,36
10,Deepak Travels,A/C Seater / Sleeper (2+1),21:30,02h 00m,23:30,1.8,1650,34
10,Jai Ambey Travels,A/C Seater / Sleeper (2+2),22:00,02h 00m,00:00,2.7,550,54
10,RR Travels,A/C Seater / Sleeper (2+1),22:35,02h 20m,00:55,1.9,475,41
10,Deepak Travels,NON A/C Seater/ Sleeper (2+1),23:15,02h 45m,02:00,1.8,650,24
10,Kothari Travels,NON A/C Sleeper (2+1),23:45,02h 30m,02:15,2.6,750,28
10,Om shree ji travles,NON A/C Sleeper (2+1),23:45,01h 30m,01:15,2.7,760,31
11,RSRTC - 189622,Express Non AC Seater 2+3,22:00,07h 00m,05:00,3.5,294,33
11,Jain travels regd,A/C Seater / Sleeper (2+1),22:15,06h 15m,04:30,4.1,460,33
11,Kalpana Travels,NON A/C Sleeper (2+1),22:00,06h 54m,04:54,4.1,450,18
11,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:00,06h 10m,03:10,5,648,20
11,Raj Travel,A/C Sleeper (2+1),22:30,07h 00m,05:30,4.6,550,8
11,Ravi Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 45m,04:15,5,400,9
11,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,3.8,457,14
11,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,06h 00m,04:00,3.6,350,40
11,Rishabh Travels Milan,A/C Seater / Sleeper (2+1),20:30,05h 45m,02:15,3.3,500,20
11,Jain travels regd,NON AC Seater / Sleeper 2+1,23:15,07h 15m,06:30,3.3,350,29
11,Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,22:45,05h 45m,04:30,3.4,350,16
11,Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,06h 45m,05:00,2.6,350,21
11,Ravi Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 45m,05:45,2.5,400,38
11,Shrinath travel agency,AC Sleeper (2+1),22:10,05h 20m,03:30,2,500,18
11,M R Travels,NON A/C Seater/ Sleeper (2+1),23:30,06h 30m,06:00,2.3,360,29
11,Lake City Travels,A/C Seater / Sleeper (2+1),22:45,06h 35m,05:20,1.3,350,19
11,Jain Parshwanath Travels,NON A/C Sleeper (2+1),22:00,06h 45m,04:45,2.4,520,19
12,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,03h 45m,23:45,4.4,460,34
12,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,04h 30m,01:30,4.3,302,37
12,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,03h 45m,02:45,4.2,458,31
12,RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,03h 46m,03:45,4.5,302,17
12,M R Travels,NON A/C Seater/ Sleeper (2+1),18:45,04h 55m,23:40,3.9,495,19
12,Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,04h 36m,23:36,5,330,17
12,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),19:30,03h 30m,23:00,3,600,38
12,Jain travels regd,AC Sleeper (2+1),20:00,04h 30m,00:30,3.9,580,30
12,Jain travels regd,NON AC Seater / Sleeper 2+1,20:30,05h 00m,01:30,3.5,330,48
12,M R Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04h 20m,00:50,3.9,510,33
12,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),20:30,04h 45m,01:15,3.5,500,11
12,Tiger Travels,NON AC Seater / Sleeper 2+1,21:00,05h 30m,02:30,4,400,34
12,Jakhar Travels And Cargo,A/C Sleeper (2+1),21:45,06h 00m,03:45,3.1,500,33
12,M R Travels,A/C Seater / Sleeper (2+1),22:00,04h 15m,02:15,3.9,510,35
12,V k jain travels,NON A/C Seater/ Sleeper (2+1),22:00,04h 50m,02:50,3.5,350,34
12,FlixBus,A/C Sleeper (2+1),22:00,04h 20m,02:20,3.7,176.79,31
12,V k jain travels,A/C Seater / Sleeper (2+1),22:01,04h 50m,02:51,3.5,430,34
12,Jain travels regd,A/C Seater / Sleeper (2+1),22:30,03h 50m,02:20,3.3,500,42
12,Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),22:35,04h 45m,03:20,3.4,666.67,40
12,M R Travels,A/C Seater / Sleeper (2+1),22:45,03h 40m,02:25,5,510,27
12,Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,04h 30m,03:30,5,410,11
12,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),23:30,04h 30m,04:00,3.6,400,32
12,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:40,04h 20m,04:00,4.3,400,21
12,Shri Ganesh Travels (LR SIYOL),A/C Seater / Sleeper (2+1),23:55,04h 35m,04:30,3.9,450,16
12,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),23:59,04h 16m,04:15,3,600,24
12,RR Travels,A/C Seater / Sleeper (2+1),18:55,06h 20m,01:15,1.9,333,41
12,Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,04h 50m,23:50,2.4,330,38
12,Jakhar Travels,VE A/C Sleeper (2+1),19:45,05h 00m,00:45,2.8,650,4
12,Jai Shankar Travels,Non A/C Seater / Sleeper (2+1),20:10,06h 20m,02:30,1,350,34
12,Swagat Travels,A/C Seater / Sleeper (2+1),22:42,04h 08m,02:50,1,450,40
12,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),20:30,04h 30m,01:00,2.3,450,30
12,Gajraj Travels,A/C Sleeper (2+1),22:00,05h 10m,03:10,2.3,650,34
12,Pooja Paraswnath Travels,A/C Seater / Sleeper (2+1),22:00,05h 34m,03:34,2.3,500,32
12,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,04h 51m,02:51,1.4,330,42
12,Laxmi traveller,A/C Seater / Sleeper (2+1),22:00,04h 46m,02:46,2.2,430,40
12,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,04h 30m,02:30,2.6,500,25
12,Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),22:26,04h 45m,03:11,1,700,33
12,Jakhar Travels And Cargo,A/C Sleeper (2+1),22:30,04h 10m,02:40,1,500,33
12,Laxmi traveller,A/C Seater / Sleeper (2+1),22:45,05h 30m,04:15,2.2,450,40
12,CHANDRA RAJ TRAVELS,AC Sleeper (2+1),23:00,03h 50m,02:50,1.3,700,32
12,Jakhar Travels,A/C Seater / Sleeper (2+1),23:39,04h 51m,04:30,1,500,21
12,bhaiya travels,NON A/C Sleeper (2+1),18:40,04h 47m,23:27,3,850,34
12,Bluecity Bus,A/C Sleeper (2+1),19:00,04h 55m,23:55,5,950,25
12,M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),19:30,04h 20m,23:50,5,969,19
12,Chanakya Travels Agency,A/C Sleeper (1+2),21:30,04h 10m,01:40,3.5,950,11
12,Chanakya Travels Agency,AC Sleeper (2+1),21:30,04h 00m,01:30,3.5,950,36
12,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),22:45,04h 30m,03:15,5,800,31
12,Gajraj Travels,A/C Sleeper (2+1),19:15,04h 35m,23:50,2.3,950,27
12,Deepak Travells,NON A/C Seater/ Sleeper (2+1),21:50,07h 10m,05:00,2.9,2850,37
13,Jain travels regd,NON AC Seater / Sleeper 2+1,19:30,03h 30m,23:00,3.8,350,42
13,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:20,02h 39m,23:59,4,450,38
13,Jain travels regd,NON AC Seater/ Sleeper (2+1),21:45,03h 30m,01:15,3.8,300,40
13,Pandit Travels,NON AC Seater / Sleeper 2+1,21:45,03h 30m,01:15,5,500,36
13,Jain travels regd,NON AC Seater / Sleeper 2+1,22:21,03h 36m,01:57,5,400,8
13,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),22:30,03h 30m,02:00,3.1,600,36
13,Jain travels regd,NON AC Seater / Sleeper 2+1,22:55,02h 50m,01:45,3.8,350,38
13,Sagwan Travels,A/C Seater / Sleeper (2+1),23:30,03h 13m,02:43,3.4,370,30
13,M R Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:50,03h 15m,03:05,3.8,510,33
13,RR Travels,A/C Seater / Sleeper (2+1),21:20,03h 35m,00:55,1.9,475,41
13,Dashmesh Travels,A/C Seater / Sleeper (2+1),21:45,03h 30m,01:15,2,555,28
13,Om Travels,NON AC Seater / Sleeper 2+1,22:10,03h 35m,01:45,2.6,300,33
13,Dashmesh Travels,A/C Seater / Sleeper (2+1),23:30,03h 30m,03:00,2,555,39
13,Mahaveer Travel Company,A/C Seater / Sleeper (2+1),23:45,03h 45m,03:30,2.9,600,36
13,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),23:45,03h 30m,03:15,2.3,415,28
13,Western Bus,A/C Sleeper (2+1),19:00,04h 30m,23:30,3.1,800,30
13,Western Bus,A/C Sleeper (2+1),19:00,04h 30m,23:30,3.1,800,18
13,Jain travels regd,NON A/C Sleeper (2+1),20:10,03h 00m,23:10,3.8,1200,26
13,bhaiya travels,NON A/C Sleeper (2+1),21:10,03h 30m,00:40,3,850,36
13,Jain Travels Regd Udaipur,A/C Seater / Sleeper (2+1),21:15,03h 10m,00:25,3.1,900,38
13,bhaiya travels,NON A/C Sleeper (2+1),22:25,03h 30m,01:55,3,850,34
13,Nandu Travels,NON A/C Sleeper (2+1),22:28,03h 09m,01:37,3.6,800,36
13,Bluecity Bus,A/C Sleeper (2+1),22:30,04h 00m,02:30,4.3,950,22
13,NS Travels,A/C Sleeper (2+1),22:50,03h 40m,02:30,3.9,1200,9
13,M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:55,03h 05m,02:00,3.8,969,11
13,Jain travels regd,AC Sleeper (2+1),23:00,03h 15m,02:15,3.8,800,9
13,Gajraj Travels,A/C Sleeper (2+1),23:00,03h 00m,02:00,4.4,950,25
13,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),23:50,03h 25m,03:15,5,750,5
13,Chanakya Travels Agency,AC Sleeper (2+1),00:40,03h 00m,03:40,5,800,36
13,Chanakya Travels Agency,A/C Sleeper (1+2),00:40,03h 05m,03:45,5,700,11
13,Om Travels,NON A/C Sleeper (2+1),19:00,05h 10m,00:10,2.6,1200,30
13,NS Travels,A/C Sleeper (2+1),23:50,03h 50m,03:40,3.9,1350,36
13,SHREE MARUTIKRUPA TRAVELS AND CARGO,NON AC Seater / Sleeper 2+1,19:00,04h 15m,23:15,2.4,740,35
13,NTC Travels,NON AC Seater / Sleeper 2+1,23:36,03h 30m,03:06,2.7,854,34
14,New Babu Travels,A/C Seater/Sleeper (2+1),19:45,03h 15m,23:00,3.2,332.38,19
14,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:00,03h 00m,23:00,5,315,15
14,Rishabh travels,AC Sleeper (2+1),20:04,03h 27m,23:31,3.5,360,18
14,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:15,02h 30m,22:45,3.3,369,37
14,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:35,02h 55m,23:30,3.3,278,27
14,Neeraj travels,A/C Seater / Sleeper (2+1),20:40,02h 40m,23:20,5,333,21
14,Dashmesh Travels,A/C Seater / Sleeper (2+1),21:00,02h 00m,23:00,3.4,370,29
14,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),21:00,02h 15m,23:15,3,370,39
14,Sagwan Travels,A/C Seater / Sleeper (2+1),19:30,02h 25m,21:55,2,278,21
14,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:00,03h 00m,23:00,2.3,278,34
14,Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,02h 30m,22:30,2,278,38
14,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:10,02h 15m,22:25,2.3,200,32
14,Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),21:15,02h 10m,23:25,2.6,300,17
14,Ajay Raj Travel Agency,Bharat Benz A/C Seater /Sleeper (2+1),21:15,01h 50m,23:05,2.3,278,36
14,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,02h 55m,21:40,5,405,29
14,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),18:45,01h 50m,20:30,4,633,24
14,Garhwal Travels,A/C Seater / Sleeper (2+1),19:05,03h 05m,22:10,3.1,555,23
14,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),19:50,03h 00m,22:50,3.4,554,33
14,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),20:10,03h 20m,23:30,3.1,600,29
14,Jain Pareek Travels,NON A/C Sleeper (2+1),19:15,02h 15m,21:30,3.2,900,30
14,THE REINDEER BUS,Volvo 9600 A/C Sleeper (2+1),20:15,01h 55m,22:10,4.4,650,16
14,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),20:29,02h 30m,22:59,3.1,600,8
14,Rathore Travels Madho,A/C Seater / Sleeper (2+1),20:30,02h 00m,22:30,3.7,476.19,35
14,Maharaja Travels,A/C Seater / Sleeper (2+1),20:45,02h 10m,22:55,3.2,524,36
14,Jakhar Travels,A/C Seater / Sleeper (2+1),20:45,02h 45m,23:30,3.7,500,41
14,SKYNET TRAVELS AND CARGO,A/C Sleeper (2+1),21:25,01h 40m,23:05,5,810,30
14,Neelam Travels,A/C Seater / Sleeper (2+1),23:00,01h 30m,00:30,3.5,500,38
14,Mahalaxmi Travels,A/C Seater / Sleeper (2+1),18:50,03h 00m,21:50,1,399,42
14,Rohit Raj Travels,AC Sleeper (2+1),19:00,03h 05m,22:05,1.9,1200,32
14,Om shree ji travles,NON A/C Seater/ Sleeper (2+1),19:15,04h 00m,23:15,2.7,555,42
14,Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),20:00,02h 45m,22:45,1,450,36
14,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:31,01h 26m,23:57,1,399,38
15,RSRTC - 189582,NON AC Seater / Sleeper 2+1,20:01,07h 29m,03:30,5,448,11
15,RSRTC - 190961,NON AC Seater / Sleeper 2+1,20:40,08h 00m,04:40,4.3,448,30
15,RSRTC - 163517,Express Non AC Seater 2+3,21:05,07h 55m,05:00,3.2,356,36
15,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,22:31,06h 14m,04:45,4.5,740,24
15,RSRTC - 194955,Express Non AC Seater 2+3,23:20,07h 40m,07:00,3.2,363,41
15,RSRTC - 170972,Super Luxury Volvo AC Seater Pushback 2+2,23:59,06h 16m,06:15,3.6,740,34
15,Jain travels regd,AC Sleeper (2+1),22:05,07h 00m,05:05,4.2,600,13
15,M R Travels,A/C Seater / Sleeper (2+1),22:15,07h 15m,05:30,4,510,16
15,Jain travels regd,A/C Seater / Sleeper (2+1),23:00,07h 00m,06:00,4.1,450,20
15,Geetanjali Travels,NON AC Seater / Sleeper 2+1,23:00,07h 05m,06:05,5,350,27
15,M R Travels,A/C Seater / Sleeper (2+1),23:35,06h 35m,06:10,4,663,3
15,Gajraj Travels,A/C Sleeper (2+1),22:15,07h 20m,05:35,4.6,600,1
15,Shree Ganesh Travels,A/C Seater / Sleeper (2+1),20:00,07h 05m,03:05,5,600,4
15,Jain travels regd,NON AC Seater / Sleeper 2+1,21:45,07h 15m,05:00,3.6,350,18
15,Gayatri Travels,NON A/C Sleeper (2+1),22:30,06h 00m,04:30,3,450,17
15,Jakhar Travels,A/C Seater / Sleeper (2+1),21:45,07h 45m,05:30,3.5,429,9
15,Jain Shiv Shankar Travels,NON A/C Seater/ Sleeper (2+1),21:50,06h 55m,04:45,3.6,350,21
15,Shree Paras Travels,NON AC Seater / Sleeper 2+1,21:00,08h 30m,05:30,3.6,350,33
15,Shailu Tour and Travels,A/C Seater / Sleeper (2+1),19:30,10h 00m,05:30,3,2000,12
15,Swagat Travels,A/C Seater / Sleeper (2+1),20:00,07h 50m,03:50,3.7,540,20
15,Pooja Travels,AC Sleeper (2+1),22:00,07h 00m,05:00,1,600,19
15,M R Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,06h 35m,06:30,2.3,510,26
15,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:40,06h 05m,05:45,2.1,700,16
15,Geetanjali Travels,NON AC Seater / Sleeper 2+1,21:40,07h 05m,04:45,1.9,400,8
15,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),20:30,07h 20m,03:50,2.4,750,5
15,RR Travels,A/C Seater / Sleeper (2+1),20:20,07h 50m,04:10,2,523,28
15,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:50,05h 20m,03:10,1.8,648,4
15,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),21:00,06h 55m,03:55,1,700,3
15,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),20:15,06h 45m,03:00,2.4,600,18
15,Jain Shiv Shankar Travels,NON A/C Seater/ Sleeper (2+1),20:40,07h 10m,03:50,1.7,500,22
15,Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),20:20,07h 10m,03:30,2,600,27
15,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),19:00,07h 30m,02:30,1.6,350,16
15,Jakhar Travels And Cargo,A/C Sleeper (2+1),21:00,06h 40m,03:40,2.7,800,3
15,BG Travels,A/C Seater / Sleeper (2+1),21:30,07h 55m,05:25,1.1,925,33
15,Jakhar Travels,A/C Sleeper (2+1),21:00,06h 50m,03:50,2.3,600,12
16,RSRTC - 194122,Semi Deluxe Non AC Seater 2+2,21:31,06h 29m,04:00,2.9,411,20
16,RSRTC - 193595,NON AC Seater / Sleeper 2+1,22:01,06h 14m,04:15,1.8,463,9
16,UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,08h 00m,05:00,3.7,361,51
16,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,08h 45m,06:00,4,400,12
16,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,07h 50m,05:20,3.7,400,7
16,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07h 05m,07:00,2.8,499,13
16,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),23:55,07h 05m,07:00,1,647,11
16,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),23:55,05h 50m,05:45,1,555,32
17,RSRTC - 178227,Express Non AC Seater 2+3,19:50,07h 10m,03:00,2.3,369,42
17,RSRTC - 177697,Express Non AC Seater 2+3,20:50,08h 00m,04:50,1.8,369,42
17,RSRTC - 190202,Express Non AC Seater 2+3,21:50,07h 10m,05:00,3.7,369,41
17,RSRTC - 193797,NON AC Seater / Sleeper 2+1,22:01,06h 29m,04:30,3.1,463,26
17,RSRTC - 189082,Super Luxury Volvo AC Seater Pushback 2+2,23:00,05h 30m,04:30,4.3,570,15
17,UPSRTC - BDV0129,Ordinary Non AC Seater 2+3,23:44,07h 41m,07:25,3.3,361,52
17,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,07h 25m,04:55,4.1,400,16
17,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,07h 10m,04:25,3.8,400,29
17,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,07h 00m,04:00,3.2,440,20
17,Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,07h 30m,04:30,3.1,399,27
17,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,05h 45m,03:00,2.7,739,25
17,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),22:30,05h 45m,04:15,1,555,21
18,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,02h 30m,22:30,4.1,339,37
18,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,03h 30m,00:30,3.9,235,37
18,RSRTC - 172841,Super Luxury Volvo AC Seater Pushback 2+2,22:01,02h 24m,00:25,5,339,37
18,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,02h 30m,01:30,4,339,37
18,RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,02h 41m,02:40,5,235,37
18,M R Travels,NON A/C Seater/ Sleeper (2+1),18:45,03h 45m,22:30,3.5,495,26
18,Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,03h 21m,22:21,4,270,40
18,Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,03h 55m,22:55,4.8,270,40
18,M R Travels,NON A/C Seater/ Sleeper (2+1),20:25,03h 30m,23:55,3.5,459,32
18,SHRI VISHWAKARMA TRAVELS (KETU),NON A/C Sleeper (1+2),20:30,04h 45m,01:15,3.1,500,40
18,Jain travels regd,NON AC Seater / Sleeper 2+1,20:30,04h 00m,00:30,4.8,270,48
18,Swagat Travels,A/C Seater / Sleeper (2+1),22:42,02h 38m,01:20,3.3,450,40
18,Jain travels regd,NON AC Seater / Sleeper 2+1,21:00,03h 30m,00:30,5,270,42
18,Tiger Travels,NON AC Seater / Sleeper 2+1,21:00,04h 30m,01:30,4,400,34
18,Jain travels regd,NON AC Seater / Sleeper 2+1,21:30,03h 27m,00:57,4.8,270,42
18,V k jain travels,NON A/C Sleeper (2+1),21:31,02h 45m,00:16,3,450,36
18,Jakhar Travels And Cargo,A/C Sleeper (2+1),21:45,05h 30m,03:15,3.3,500,33
18,V k jain travels,NON A/C Seater/ Sleeper (2+1),22:00,02h 45m,00:45,3,300,34
18,B.R. Travels,A/C Seater / Sleeper (2+1),22:00,03h 03m,01:03,4.2,500,37
18,M R Travels,NON A/C Seater/ Sleeper (2+1),22:00,03h 20m,01:20,3.5,408,32
18,FlixBus,A/C Sleeper (2+1),22:00,03h 30m,01:30,5,147.32,22
